video_id,duration_minutes,title_length,description_length,tags_count,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,total_views,duration_minutes_log,channel_subscribers_log,has_thumbnail_custom_Sim,video_quality_480p,video_quality_4K,video_quality_4k,video_quality_720p,category_  Educação,category_  Fitness,category_  Gaming,category_  Música,category_  Tecnologia,category_  Vlogs,category_Culinária,category_Educação,category_Fitness,category_Gaming,category_Música,category_Tecnologia,category_Vlogs,language_Espanhol,language_INGLÊS,language_Inglês,language_PORTUGUÊS,language_Português,has_subtitles_Sim,promoted_Sim,upload_time_Manhã,upload_time_Noite,upload_time_Tarde,upload_day_Seg-Qui,upload_day_Sexta,upload_day_Sábado,engagement_rate,content_density
VID01669,0.7003245632917967,-1.4337698611340044,0.23024168245099597,1.4578296854121344,0.6804195409570489,0.5906721983619032,0.239289039159128,1.4093122050447633,0.6983535805361814,1.2471330750952037,-0.24992349135010997,0.4523759871654257,1210447,0.73695587907213,0.6813671639669305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.022982296574727563,-0.17919803401056614
VID01958,-0.7020402566025716,-1.3954720415731523,0.14982235419215711,0.7727834942155937,-0.12664202212407458,0.18638871833702067,-0.38368342039738884,1.294594912243275,0.4265071313350323,0.6244817316091416,1.4710084860258827,1.4621048203021592,1889667,-0.38929609973608714,0.24209954383251311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-0.02159521747616312,0.2350639044337188
VID02008,1.3475698647815053,-0.9358982068429281,-1.0089470575374753,-0.5973088881774882,0.9987595443895676,0.33077567548876446,-1.17780216005185,0.4915738626328579,1.3940542463721517,0.685134912062808,1.164502627310224,-0.02519846093978598,1693154,1.0503958683029126,0.8069719878740251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,-0.02427189318357236,-0.5541765127747895
VID00518,0.646387454834321,-0.9358982068429281,1.484052118486529,1.6633435427710968,-0.24778411393617852,0.9083235040957395,0.006530098225923894,-1.688054700595417,1.4283443706537011,-1.040133877440751,-0.2084467811110644,-1.7001202753659213,4963004,0.7072362055778215,0.151105477444713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,-0.025444441878518013,-0.13316892973897898
VID00823,0.4306390210044182,-0.552920011234408,-0.17551038285496368,-0.46029964993817996,0.36892752971701115,0.9372008955260882,0.6637318138020296,-0.08201260137458286,-1.542877223020756,-0.24856889064171914,1.0435874720370741,-0.8200187924291741,1666003,0.5813602002619829,0.5374164948316639,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.024754368344192458,-0.4696865884074733
VID00405,1.2396956478665537,1.1704818690039325,1.103888021262927,0.5672696368566313,0.9403154285877766,0.09975654404597442,-0.6643633197580173,0.0327046914269053,-1.6277187676348985,1.6523755521578196,1.4203928396324712,-0.9155336820502163,1696113,1.0029457116313625,0.7852584263521598,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,-0.02295614845331311,-0.391877154194016
VID00385,-0.5941660396876203,-1.2805785828905962,0.8553191884628797,0.9097927324549018,4.995478033267636,1.197097418399227,-0.2878415035425401,1.0651603266402987,-7.221229878190538e-06,1.3354490236611842,1.0281215800835317,-0.6187552750134062,1255592,-0.26041855997890545,1.6594165555187774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.02587039981526055,0.1974037282115111
VID02036,-1.187474232719853,0.09814292130007614,-0.21937547099614849,0.22474654125836094,0.9832179835185058,1.1104652441081808,0.6911152186177006,-0.3114471869775592,0.9578273044811012,0.0572242274788491,0.8376099110194409,-1.6080166318027733,1659925,-1.1976857386117894,0.8012517342198111,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.025040579096111074,0.6210807107113478
VID02093,0.7542616717492725,-1.3571742220123002,-0.2120646229726177,0.15624192213870683,0.7229633054939768,0.18638871833702067,0.8417239451038916,1.5240294978462514,0.5028645214877608,0.6326781073461235,-0.2689043587476393,0.8173793153601232,1029071,0.7660363699922094,0.6992657024331809,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,-0.02394179109031723,-0.39955012892773895
VID00105,0.8621358886642239,0.3662276582260402,-1.3086918265022383,0.5672696368566313,0.292324490027507,1.3414843755509707,0.0681427590611838,1.0651603266402987,-0.11435771558012757,0.21896604202195957,-1.5174236364517908,1.0595777854706234,553652,0.8223858029507803,0.4979443772181556,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-0.023796070368779478,-0.3482845394980294
VID01634,-1.2953484496348044,-0.8976003872820761,-1.1770965620786837,1.3208204471728264,0.277957386920327,0.9372008955260882,-1.6090907858986694,0.4915738626328579,-1.593075136917457,0.8686654254400621,0.6927929227271801,0.47284346351279194,1114089,-1.4690307889056833,0.49033298452072843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.022588631830204653,1.8345752778713746
VID02404,1.4554440816964567,1.3236731472473404,-0.16819953483143285,-1.0083366028954126,-0.23511287621552698,0.9949556783867858,-1.294181630518452,0.14742198422839345,0.48624971900082453,1.5695238540831604,-1.5497614105364705,-1.5636704330501465,459504,1.096237231553751,0.1610918992709275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,-0.018509522789205306,-0.6107208865566962
VID00689,-1.187474232719853,1.5151622450516005,0.8553191884628797,-0.11777655433990951,3.9816215608383767,1.4858713327027144,0.6979610698216184,-0.6555990653820236,0.38514687833563777,-0.03744391228329242,-0.4566040474565405,1.3734124227969056,289249,-1.1976857386117894,1.5105201217500788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.02635252175765932,0.38570460932254963
VID00795,1.1318214309516024,-0.9741960264037802,1.1075434452746924,0.5672696368566313,0.9208917040312675,-1.2863582446107658,-0.8765847070794681,0.14742198422839345,1.727057308982662,1.0316366963437198,-0.31952000514105083,-0.8404862687765403,811782,0.9537697210170388,0.7779175782164081,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.02372035225679392,-0.3805753651987602
VID00827,-0.16266917202781456,-0.016750537382479894,-0.9541156973609943,-1.3508596984936831,-0.10626324400133189,-0.18901737025751308,0.4309728728688255,-0.4261644797790473,-1.1501315727444534,-0.508803820290896,-0.5775192027296903,0.6365832742917217,429848,0.15897005292086752,0.2564944406841531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.02439089290945276,-0.6107208865566962
VID01878,-0.7020402566025716,0.3279298386651882,0.7748998602040409,-0.00024141145518047672,-0.39718546640538027,-1.4018678103321607,-1.0203475823617412,-0.7703163581835119,1.1349340288631242,-0.6940419119466881,-0.0005753853401025435,-0.6596902277081387,1110559,-0.38929609973608714,0.023570525435817224,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.024065092229393233,-0.05710142690104211
VID01241,1.0778843224941268,-0.39972873299100004,-0.6434046563609351,1.5948389236514426,0.7270519672477987,1.1104652441081808,-0.055082562609336014,1.1798776194417868,0.7874372023810312,0.07511964783792636,0.11633694991332637,-0.9291786662817939,1729287,0.9284943923966756,0.7009661773071493,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.024736547648689638,-0.22804967769503368
VID00063,1.1857585394090782,-0.7444091090386681,0.1571332022156879,1.3208204471728264,-0.4424446805414373,-0.7376878074341394,-0.6917467245736885,0.7210084482358342,0.6661844948699855,0.6613654224255603,1.7184627572825615,-1.5704929251659352,688820,0.978581255871716,-0.019164656239214973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,-0.01943488056036251,-0.28276351862163734
VID01306,-1.6189711003796587,0.5960145755911523,1.0892663252158654,0.8412881133352477,1.2195834162579196,-0.8243199817251856,-1.027193433565659,0.8357257410373224,-0.18859406711750246,-1.6537009044849913,1.0337455407939107,0.18629879464966492,838229,-2.954564120195522,0.8843497318075509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.027197545023135254,5.689512760616804
VID00853,-0.7020402566025716,-1.3571742220123002,0.8516637644511144,0.7727834942155937,0.4333110462104337,-0.4489138931306519,0.7527278794529606,0.6062911554343461,0.7142613701513331,-0.6068871166101134,0.8594027587721598,-0.311743129802913,941298,-0.38929609973608714,0.5692323882355493,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.025437929392746948,0.2350639044337188
VID02313,-1.2414113411773287,1.3236731472473404,-1.060122993702191,0.15624192213870683,0.8675893901320102,-0.6510556331430931,-1.2804899281106163,-0.6555990653820236,1.1020579303251439,0.026761030989732856,0.7539534954525524,1.554208463865307,795894,-1.3265632783689705,0.7574414439706926,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.024963136052993815,0.7011085851835394
VID00177,0.9700101055791753,1.2470775081256364,0.4861213632745741,-0.8028227455364504,0.2881119294326601,1.7168904641455045,-1.0066558799539058,0.0327046914269053,-0.36782183011487896,1.4467148242907142,0.7096648048583173,0.5888258294812005,1403916,0.8764806447899351,0.4957196947897037,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,-0.021578248620246137,-0.5650302315812237
VID01263,-0.9717257988899501,1.5917578841733047,0.8406974924158181,1.3208204471728264,0.33821352327210735,0.09975654404597442,1.3414710829898886,-1.3439028221909526,0.02881239095623829,-0.33777277991253934,0.7827762940932451,0.3705060817759609,547341,-0.7782971257120165,0.5218093030952513,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,-0.02486345463630433,0.8219349838964557
VID00224,0.4306390210044182,-0.7061112894778161,1.6010256868630217,-0.6658135072971422,0.8143748379118122,1.1104652441081808,-0.47267948604831983,1.4093122050447633,-0.07264395614484073,1.5813402957706426,0.6175724482258602,1.1960276277863982,1217448,0.5813602002619829,0.7364954784050629,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,-0.022798102496348584,-0.507576399850548
VID00146,-0.4323547143151931,0.8640993125171164,0.5226756033922282,1.115306589813864,-1.0500833153154072,0.8794461126653907,-1.5337864226555737,0.6062911554343461,0.5527089289485697,0.2739500625908802,0.3933170148994951,-0.1991720098923988,220738,-0.08756346251834977,-1.019669423339841,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.006020668434014529,0.15221151674486175
VID01089,-1.025662907347426,-0.9741960264037802,-1.677889651690544,-0.1862811734595636,0.7582822188636397,-0.39115911026995437,-0.527446295679662,1.5240294978462514,-0.8690939562101057,-1.3998181660319755,0.7546564905413498,0.7662106244917077,586517,-0.8715886456344055,0.7138439546181596,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,-0.02682811580622456,0.11670335059249451
VID00374,1.2396956478665537,-0.552920011234408,-1.0455012976551294,1.1838112089335182,0.6166529374428962,-1.0553391131679757,0.32828510481005896,0.0327046914269053,1.352693993372757,0.73567922910753,0.07626622985187556,-0.7961400700239134,1104397,1.0029457116313625,0.6538146978689394,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,-0.023605362921996623,-0.3086548897744052
VID01825,-0.809914473517523,0.059845101739224124,-0.28882852721969116,0.22474654125836094,0.49040001843851483,0.013124369754928167,-0.6301340637384285,1.6387467906477395,1.1674566209652122,-1.496330490334938,0.33988938815089403,1.3120099937548069,2907817,-0.5317636102727998,0.5964818721777813,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.026917099682141895,0.10848386768685396
VID02128,1.1857585394090782,0.7492058538345603,0.3252827067568964,-1.1453458411347208,-1.2364194285393049,-1.5751321589142533,-0.8423554510598793,-0.08201260137458286,-1.0865004142838464,-0.057729942232322744,-1.097032573350956,0.5069559240917356,341779,0.978581255871716,-2.00798840347499,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.029290346322568776,-0.6217051046215069
VID01143,1.4554440816964567,0.059845101739224124,0.957671060792311,-0.7343181264167963,-0.14234878144983637,0.3596530669191132,-0.5753672541070863,1.294594912243275,-1.337489983767352,0.2715594530009271,-0.2084467811110644,1.506451019054786,554299,1.096237231553751,0.23083624730084684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,-0.022386344298044022,-0.5761990583530058
VID02412,-0.7020402566025716,0.3662276582260402,-0.9321831532904019,0.9097927324549018,0.9359712254743408,-1.488499984623207,1.1634789516880266,-0.7703163581835119,1.794577038238084,0.16152310873194442,-1.561712327046026,0.2442899776338692,1595735,-0.38929609973608714,0.7836221009876654,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,-0.024860144767391543,0.28684664673925436
VID02182,-1.6189711003796587,0.28963201910433617,-0.4021466715844186,-1.1453458411347208,0.6824612906081052,0.9083235040957395,-0.9245056655068925,0.9504430338388106,-0.6859776224179143,-1.4933934556958528,0.6056215317163047,-1.3896968840975337,562425,-2.954564120195522,0.6822347997222646,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-0.026946628985574747,0.6838476710816941
VID01275,-1.565033991922183,-0.8976003872820761,0.7639335881687447,0.5672696368566313,-0.652450634852802,-0.7376878074341394,-0.19884543789160913,-1.4586201149924407,1.044082874838813,-1.626652864552951,0.9971897961764468,-0.35267808249764543,316327,-2.565563094219592,-0.2515461907984095,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.026879190766918384,3.575050783140766
VID01266,0.10701637025956397,1.1704818690039325,1.484052118486529,0.7042788750959396,-0.6936392558160198,1.312606984120622,0.7321903258412072,0.6062911554343461,-1.6277187676348985,-0.9033910088954354,-0.5880641290616511,-1.604605385744879,227285,0.3674111702162153,-0.30563575261255577,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,-0.023517405478585177,-0.17919803401056614
VID02252,1.5093811901539325,0.7875036733954124,0.19734286634510734,-0.00024141145518047672,0.17700306251771905,1.312606984120622,0.6363484089863585,0.6062911554343461,0.6064419072041933,-0.9249747983361546,-0.38911651893199173,-1.2327795654343927,488269,1.118588000104908,0.4348390869632317,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.02573930463675311,-0.48721429963481405
VID01992,-0.5941660396876203,0.4428232973477442,1.0965771732393963,-0.5288042690578341,1.035544594044692,-0.9975843303072781,0.05445105665334827,-1.5733374077939288,1.4244557998588863,0.6632779100975228,1.47171148111468,-0.8950662057028501,992679,-0.26041855997890545,0.8203599053323668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.02434552872318165,-0.29688608470496525
VID00010,-0.648103148145096,-1.6635567784991163,0.5957840836275362,0.4302603986173232,-0.020200011554405064,0.6195495897922519,1.4373129998447374,0.14742198422839345,0.14546951480068454,-1.0907464976166146,-0.06784776335158788,-1.0929184770607236,393925,-0.3233224929774514,0.3147363681282561,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.025876283350511016,0.06738645315865112
VID00450,-0.0008578466553874422,-1.1656851242080402,-1.5536052352905203,-1.4878689367329911,0.9947018573460019,-1.4307452017625095,0.5268147897236742,-1.3439028221909526,-0.056736166529688964,-0.893008932961925,1.6980758997074372,0.1453638419549325,4677689,0.2878475926780486,0.8054822131996773,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.02623957488253118,-0.6499502367881627
VID01839,-0.7020402566025716,0.059845101739224124,1.40363279022769,-1.282355079374029,-0.5072102184613534,1.0238330698171345,1.2867042733585465,0.14742198422839345,0.9397984762505959,1.6865271177285777,-1.7388670894229663,1.67360207589161,462627,-0.38929609973608714,-0.08431057630710612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.01516571716465051,-0.5416772301493155
VID00709,-0.3244804974002417,-0.8976003872820761,1.6229582309336141,1.4578296854121344,-1.0869199894876251,1.2259748098295757,0.31459340240222344,0.3768565698313698,-0.9868115993622286,0.21848792010396897,-1.4745409360351505,-0.9905810953238925,625436,0.01650254238415486,-1.1438796882645383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,-0.0033668184307111652,0.18519904147283264
VID00256,1.5093811901539325,0.3279298386651882,-1.4037328508081388,0.5672696368566313,0.5106729663012154,0.7928139383743444,1.6632260895740236,0.0327046914269053,-1.076602234078863,-0.8081081409530202,-1.0260300693824205,0.3568610975443834,2457027,1.118588000104908,0.605952318387397,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,-0.02583329201251182,-0.41688931016712305
VID00883,-0.27054338894276597,-0.16994181562588795,-0.7932770408433166,0.36175577949766907,-1.049592882403017,-0.7376878074341394,0.23244318795521024,-0.196729894176071,-0.8309152611337414,1.2620914608151956,-1.4140833583985757,1.1005127381653559,517452,0.06567853299847791,-1.0181321241756343,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.004469068766336985,-0.14221036093518358
VID01618,1.3475698647815053,1.0172905907605243,-1.1222652019022028,1.3208204471728264,-0.16176992478049074,-0.8531973731555343,-1.6296283395104225,-0.3114471869775592,0.10693731328842805,0.009412035679787729,-0.14588021820809735,-1.5193242342975197,555269,1.0503958683029126,0.2167000565232886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.022959133614679272,-0.3041908602653073
VID00390,-0.7559773650600473,-0.59121783079526,-1.6194028675022976,-0.6658135072971422,-0.4484202183950345,-0.4489138931306519,-0.12354107464851369,-1.688054700595417,0.014318627084655573,1.5219165716775236,-1.3550317709395954,-1.2737145181291252,623571,-0.4586544159230889,-0.024970766705214947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,-0.01652687616968037,-0.28821433360116744
VID01277,0.48457612946189393,0.21303637998263217,0.6835142599099058,-1.4193643176133373,-0.34113672819673746,0.850568721235042,0.1571388247121148,0.0327046914269053,0.5520019160767852,-0.6248508401003321,1.1181049514495967,-1.4340430828501605,701590,0.6139446856554326,0.07368210444092398,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.024043935994009627,-0.6477085596320787
VID02415,-0.4323547143151931,-0.6295156503561121,-0.021982574360816777,-1.4193643176133373,1.2538750017374176,0.7061817640832982,0.800648837880385,0.7210084482358342,-1.1999759802052623,0.8890880616513754,0.0003427602617582357,-0.3492668364397511,722966,-0.08756346251834977,0.8957588110591225,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.02433953467598669,-0.6141730693770653
VID01582,-0.648103148145096,1.3619709668081925,-0.7457565286903663,-0.8713273646561045,0.7936605004279603,-0.5644234588520469,0.33513095601397674,0.14742198422839345,-1.3021393401781258,0.34525853150262314,0.8959585033896237,0.9674741419074755,1529720,-0.3233224929774514,0.7282005840447575,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.024446498743833277,-0.40112407246286164
VID00909,-1.4032226665497558,0.9406949516388204,-0.2376525910549755,-1.1453458411347208,0.18844563673154024,-0.5066686759913493,-0.09615766983284262,-0.3114471869775592,-0.38443663260181526,-0.1559498448138231,-0.9704934573674272,-0.13094708873451144,1113671,-1.8088558242672899,0.44131389348622585,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.02427609117776897,-0.105222687859801
VID00925,-0.7020402566025716,1.4002687863690446,1.2427941337100123,1.6633435427710968,-0.9244189158058941,0.6195495897922519,0.31459340240222344,-0.7703163581835119,1.608279146522862,-0.3497258278623047,1.5778637395230848,-0.14459207296608892,837538,-0.38929609973608714,-0.6956987969169298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,-0.017297208522444603,0.5716517294197003
VID00752,0.7542616717492725,-0.9358982068429281,1.611991958898318,-0.11777655433990951,0.32501571547709995,-1.6617643332052994,-1.3078733329262875,-1.5733374077939288,-1.1872497485131408,0.8752908291607892,1.3901640508141837,1.4962172808811027,1015044,0.7660363699922094,0.5150139681099327,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,-0.02271077258376863,-0.44362054791117356
VID01933,-0.10873206357033885,1.2087796885647846,1.1331314133570503,-0.7343181264167963,0.9277835770632781,0.27302089262806695,0.061296907857266034,-0.9997509437864881,1.0380732654286446,-0.7001208906182831,0.6822479963952194,-0.09683462815556773,689016,0.2033081467443897,0.780529491334863,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.025960617067577955,-0.463167911169955
VID00461,-0.4323547143151931,-1.3571742220123002,1.5717822947688986,1.3893250662924803,0.707576618174196,-0.7954425902948369,-1.6296283395104225,-0.6555990653820236,-1.405363219458666,0.43336957067517906,-0.7574859454618202,0.39438480418122146,1080122,-0.08756346251834977,0.6928357520268906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.024200984027049857,0.2350639044337188
VID01748,1.1857585394090782,-0.8210047481603722,-0.36924785547852995,0.36175577949766907,0.38721035244574914,-0.8243199817251856,-0.23307469391119798,-1.688054700595417,0.07830329198115488,-1.1292694635804297,-0.9979102658305251,-1.0281048019607306,2783176,0.978581255871716,0.5465727380397614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,-0.02627377334756814,-0.4145741353993644
VID01991,-1.2414113411773287,0.5577167560303002,-0.8919734891609825,0.7042788750959396,0.17726634755489698,-1.3152356360411144,1.2524750173389576,-0.9997509437864881,0.12461263508304113,-0.7413076786966174,0.6323353450906052,1.2642525489442857,632376,-1.3265632783689705,0.4349886224024453,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,-0.0253847152570207,1.1153705236278242
VID01225,-1.0796000158049015,0.28963201910433617,0.6433045957804864,1.4578296854121344,1.1336260140710348,1.6302582898544582,-0.0003157529779938736,0.9504430338388106,1.3251204913731607,0.19779207136808954,0.5177471456166318,1.3734124227969056,1609800,-0.9717967571621944,0.8550602229966215,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.02501134716099502,1.135286962976107
VID01169,0.7542616717492725,1.2087796885647846,0.7529673161334485,0.5672696368566313,0.7784338491111701,-1.4596225931928581,1.6632260895740236,-0.6555990653820236,0.007602004802702607,-0.44234487369020076,1.310022610691282,-1.2020783509133435,4768806,0.7660363699922094,0.7220512180935423,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.025512071074373192,-0.3334445004525871
VID00959,-1.1335371242623773,1.5534600646124526,-0.7823107688080204,-0.11777655433990951,-0.6982673937734711,1.7457678555758533,-1.5200947202477384,-1.1144682365879763,1.1688706467087813,-0.42096599364290616,-1.3465958298740268,-1.6284841081501396,476970,-1.080029762929754,-0.3119340350569149,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.02124773404812631,0.29547710379017705
VID00502,0.053079261802088266,-0.552920011234408,-1.5755377793611127,0.293251160378015,-0.8955582295246546,1.5147487241330633,0.8417239451038916,-1.2291855293894645,1.5368708464726253,-1.715037116250073,-0.7483470093074542,-1.6932977832501326,773016,0.32821449213298115,-0.635963642079552,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,-0.027257386169562456,-0.2553491256363538
VID01728,0.48457612946189393,0.4428232973477442,-1.4585642109846197,-1.0083366028954126,-0.9885262411328652,1.0527104612474831,0.9854868203861646,1.6387467906477395,0.47034192938567276,1.410992286703701,-1.4232222945529416,-0.9462348965712657,613304,0.6139446856554326,-0.8456154855094841,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-5.8921413794193335e-05,-0.5737332134813137
VID00740,0.2148905871745154,-1.4337698611340044,-1.4220099708669658,-1.5563735558526453,-1.311659580977535,0.6773043726529495,-1.6501658931221759,0.0327046914269053,0.9376774376352423,1.4605120567813004,-0.4291872389934425,-0.37655680490290605,414526,0.442552206737267,-3.8552646659435017,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.9218922393530101,-0.6690347855494166
VID00041,-0.8638515819749988,-1.7018545980599684,0.7566227401452139,-0.3232904116988718,-1.041069674630845,0.7061817640832982,0.7458820282490428,0.4915738626328579,-0.7503157937503058,1.1605247048077612,1.5216241324192943,-0.16505954931345512,732932,-0.6090526864999029,-0.9918496262852288,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0.002454691547771957,-0.0878167240596209
